states,cases,date
mn,0,10-May-20
mp,196,10-May-20
mz,0,10-May-20
nl,0,10-May-20
or,0,10-May-20
pb,9,10-May-20
py,1,10-May-20
rj,79,10-May-20
sk,0,10-May-20
tg,0,10-May-20
tn,135,10-May-20
tr,0,10-May-20
tt,1669,10-May-20
un,0,10-May-20
up,154,10-May-20
ut,0,10-May-20
wb,45,10-May-20
an,0,10-May-20
ap,1,10-May-20
ar,0,10-May-20
as,0,10-May-20
br,1,10-May-20
ch,1,10-May-20
ct,0,10-May-20
dd,0,10-May-20
dl,5,10-May-20
dn,0,10-May-20
ga,0,10-May-20
gj,21,10-May-20
hp,0,10-May-20
hr,1,10-May-20
jh,0,10-May-20
jk,0,10-May-20
ka,1,10-May-20
kl,0,10-May-20
la,0,10-May-20
ld,0,10-May-20
mh,53,10-May-20
ml,0,10-May-20
mn,0,10-May-20
mp,4,10-May-20
mz,0,10-May-20
nl,0,10-May-20
or,0,10-May-20
pb,0,10-May-20
py,0,10-May-20
rj,2,10-May-20
sk,0,10-May-20
tg,0,10-May-20
tn,3,10-May-20
tr,0,10-May-20
tt,112,10-May-20
un,0,10-May-20
up,5,10-May-20
ut,0,10-May-20
wb,14,10-May-20
an,0,11-May-20
ap,38,11-May-20
ar,0,11-May-20
as,2,11-May-20
br,42,11-May-20
ch,8,11-May-20
ct,0,11-May-20
dd,0,11-May-20
dl,310,11-May-20
dn,0,11-May-20
ga,0,11-May-20
gj,347,11-May-20
hp,1,11-May-20
hr,27,11-May-20
jh,4,11-May-20
jk,18,11-May-20
ka,14,11-May-20
kl,7,11-May-20
la,0,11-May-20
ld,0,11-May-20
mh,1230,11-May-20
ml,0,11-May-20
mn,0,11-May-20
mp,171,11-May-20
mz,0,11-May-20
nl,0,11-May-20
or,38,11-May-20
pb,54,11-May-20
py,0,11-May-20
rj,174,11-May-20
sk,0,11-May-20
tg,79,11-May-20
tn,798,11-May-20
tr,0,11-May-20
tt,3592,11-May-20
un,0,11-May-20
up,106,11-May-20
ut,0,11-May-20
wb,124,11-May-20
an,0,11-May-20
ap,73,11-May-20
ar,0,11-May-20
as,5,11-May-20
br,23,11-May-20
ch,4,11-May-20
ct,4,11-May-20
dd,0,11-May-20
dl,60,11-May-20
dn,0,11-May-20
ga,0,11-May-20
gj,235,11-May-20
hp,0,11-May-20
hr,37,11-May-20
jh,0,11-May-20
jk,44,11-May-20
ka,4,11-May-20
kl,0,11-May-20
la,1,11-May-20
ld,0,11-May-20
mh,587,11-May-20
ml,0,11-May-20
mn,0,11-May-20
mp,71,11-May-20
mz,0,11-May-20
nl,0,11-May-20
or,17,11-May-20
pb,2,11-May-20
py,0,11-May-20
rj,83,11-May-20
sk,0,11-May-20
tg,50,11-May-20
tn,92,11-May-20
tr,0,11-May-20
tt,1579,11-May-20
un,0,11-May-20
up,105,11-May-20
ut,0,11-May-20
wb,82,11-May-20
an,0,11-May-20
ap,0,11-May-20
ar,0,11-May-20
as,0,11-May-20
br,0,11-May-20
ch,0,11-May-20
ct,0,11-May-20
dd,0,11-May-20
dl,0,11-May-20
dn,0,11-May-20
ga,0,11-May-20
gj,20,11-May-20
hp,0,11-May-20
hr,1,11-May-20
jh,0,11-May-20
jk,1,11-May-20
ka,0,11-May-20
kl,0,11-May-20
la,0,11-May-20
ld,0,11-May-20
mh,36,11-May-20
ml,0,11-May-20
mn,0,11-May-20
mp,6,11-May-20
mz,0,11-May-20
nl,0,11-May-20
or,0,11-May-20
pb,0,11-May-20
py,0,11-May-20
rj,5,11-May-20
sk,0,11-May-20
tg,0,11-May-20
tn,6,11-May-20
tr,0,11-May-20
tt,81,11-May-20
un,0,11-May-20
up,1,11-May-20
ut,0,11-May-20
wb,5,11-May-20
an,0,12-May-20
ap,71,12-May-20
ar,0,12-May-20
as,0,12-May-20
br,130,12-May-20
ch,6,12-May-20
ct,0,12-May-20
dd,0,12-May-20
dl,406,12-May-20
dn,0,12-May-20
ga,0,12-May-20
gj,362,12-May-20
hp,8,12-May-20
hr,50,12-May-20
jh,11,12-May-20
jk,55,12-May-20
ka,63,12-May-20
kl,5,12-May-20
la,0,12-May-20
ld,0,12-May-20
mh,1026,12-May-20
ml,0,12-May-20
mn,0,12-May-20
mp,201,12-May-20
mz,0,12-May-20
nl,0,12-May-20
or,22,12-May-20
pb,37,12-May-20
py,0,12-May-20
rj,138,12-May-20
sk,0,12-May-20
tg,51,12-May-20
tn,716,12-May-20
tr,2,12-May-20
tt,3562,12-May-20
un,0,12-May-20
up,91,12-May-20
ut,1,12-May-20
wb,110,12-May-20
an,0,12-May-20
ap,58,12-May-20
ar,0,12-May-20
as,0,12-May-20
br,5,12-May-20
ch,2,12-May-20
ct,1,12-May-20
dd,0,12-May-20
dl,383,12-May-20
dn,1,12-May-20
ga,0,12-May-20
gj,466,12-May-20
hp,0,12-May-20
hr,5,12-May-20
jh,1,12-May-20
jk,28,12-May-20
ka,7,12-May-20
kl,0,12-May-20
la,0,12-May-20
ld,0,12-May-20
mh,339,12-May-20
ml,0,12-May-20
mn,0,12-May-20
mp,113,12-May-20
mz,0,12-May-20
nl,0,12-May-20
or,31,12-May-20
pb,3,12-May-20
py,0,12-May-20
rj,130,12-May-20
sk,0,12-May-20
tg,21,12-May-20
tn,83,12-May-20
tr,0,12-May-20
tt,1905,12-May-20
un,0,12-May-20
up,115,12-May-20
ut,0,12-May-20
wb,113,12-May-20
an,0,12-May-20
ap,1,12-May-20
ar,0,12-May-20
as,0,12-May-20
br,0,12-May-20
ch,0,12-May-20
ct,0,12-May-20
dd,0,12-May-20
dl,13,12-May-20
dn,0,12-May-20
ga,0,12-May-20
gj,24,12-May-20
hp,0,12-May-20
hr,0,12-May-20
jh,0,12-May-20
jk,0,12-May-20
ka,0,12-May-20
kl,0,12-May-20
la,0,12-May-20
ld,0,12-May-20
mh,53,12-May-20
ml,0,12-May-20
mn,0,12-May-20
mp,4,12-May-20
mz,0,12-May-20
nl,0,12-May-20
or,0,12-May-20
pb,1,12-May-20
py,0,12-May-20
rj,4,12-May-20
sk,0,12-May-20
tg,2,12-May-20
tn,8,12-May-20
tr,0,12-May-20
tt,120,12-May-20
un,0,12-May-20
up,2,12-May-20
ut,0,12-May-20
wb,8,12-May-20
an,0,13-May-20
ap,48,13-May-20
ar,0,13-May-20
as,15,13-May-20
br,74,13-May-20
ch,4,13-May-20
ct,0,13-May-20
dd,0,13-May-20
dl,359,13-May-20
dn,0,13-May-20
ga,0,13-May-20
gj,364,13-May-20
hp,1,13-May-20
hr,13,13-May-20
jh,5,13-May-20
jk,37,13-May-20
ka,34,13-May-20
kl,10,13-May-20
la,1,13-May-20
ld,0,13-May-20
mh,1495,13-May-20
ml,0,13-May-20
mn,0,13-May-20
mp,187,13-May-20
mz,0,13-May-20
nl,0,13-May-20
or,101,13-May-20
pb,10,13-May-20
py,1,13-May-20
rj,202,13-May-20
sk,0,13-May-20
tg,41,13-May-20
tn,509,13-May-20
tr,1,13-May-20
tt,3726,13-May-20
un,0,13-May-20
up,94,13-May-20
ut,3,13-May-20
wb,117,13-May-20
an,0,13-May-20
ap,86,13-May-20
ar,0,13-May-20
as,0,13-May-20
br,18,13-May-20
ch,0,13-May-20
ct,1,13-May-20
dd,0,13-May-20
dl,346,13-May-20
dn,0,13-May-20
ga,0,13-May-20
gj,316,13-May-20
hp,0,13-May-20
hr,76,13-May-20
jh,8,13-May-20
jk,11,13-May-20
ka,18,13-May-20
kl,1,13-May-20
la,0,13-May-20
ld,0,13-May-20
mh,422,13-May-20
ml,1,13-May-20
mn,0,13-May-20
mp,144,13-May-20
mz,0,13-May-20
nl,0,13-May-20
or,27,13-May-20
pb,29,13-May-20
py,0,13-May-20
rj,119,13-May-20
sk,0,13-May-20
tg,117,13-May-20
tn,41,13-May-20
tr,0,13-May-20
tt,1963,13-May-20
un,0,13-May-20
up,92,13-May-20
ut,0,13-May-20
wb,90,13-May-20
an,0,13-May-20
ap,1,13-May-20
ar,0,13-May-20
as,0,13-May-20
br,1,13-May-20
ch,0,13-May-20
ct,0,13-May-20
dd,0,13-May-20
dl,20,13-May-20
dn,0,13-May-20
ga,0,13-May-20
gj,29,13-May-20
hp,0,13-May-20
hr,0,13-May-20
jh,0,13-May-20
jk,1,13-May-20
ka,2,13-May-20
kl,0,13-May-20
la,0,13-May-20
ld,0,13-May-20
mh,54,13-May-20
ml,0,13-May-20
mn,0,13-May-20
mp,7,13-May-20
mz,0,13-May-20
nl,0,13-May-20
or,0,13-May-20
pb,0,13-May-20
py,0,13-May-20
rj,4,13-May-20
sk,0,13-May-20
tg,2,13-May-20
tn,3,13-May-20
tr,0,13-May-20
tt,137,13-May-20
un,0,13-May-20
up,4,13-May-20
ut,0,13-May-20
wb,9,13-May-20
an,0,14-May-20
ap,68,14-May-20
ar,0,14-May-20
as,7,14-May-20
br,46,14-May-20
ch,0,14-May-20
ct,1,14-May-20
dd,0,14-May-20
dl,472,14-May-20
dn,0,14-May-20
ga,8,14-May-20
gj,324,14-May-20
hp,6,14-May-20
hr,25,14-May-20
jh,26,14-May-20
jk,12,14-May-20
ka,28,14-May-20
kl,26,14-May-20
la,0,14-May-20
ld,0,14-May-20
mh,1602,14-May-20
ml,0,14-May-20
mn,1,14-May-20
mp,253,14-May-20
mz,0,14-May-20
nl,0,14-May-20
or,134,14-May-20
pb,11,14-May-20
py,3,14-May-20
rj,206,14-May-20
sk,0,14-May-20
tg,47,14-May-20
tn,447,14-May-20
tr,1,14-May-20
tt,3991,14-May-20
un,0,14-May-20
up,144,14-May-20
ut,6,14-May-20
wb,87,14-May-20
an,0,14-May-20
ap,50,14-May-20
ar,0,14-May-20
as,0,14-May-20
br,12,14-May-20
ch,7,14-May-20
ct,1,14-May-20
dd,0,14-May-20
dl,187,14-May-20
dn,0,14-May-20
ga,0,14-May-20
gj,191,14-May-20
hp,0,14-May-20
hr,21,14-May-20
jh,0,14-May-20
jk,19,14-May-20
ka,9,14-May-20
kl,3,14-May-20
la,0,14-May-20
ld,0,14-May-20
mh,542,14-May-20
ml,0,14-May-20
mn,0,14-May-20
mp,167,14-May-20
mz,0,14-May-20
nl,0,14-May-20
or,15,14-May-20
pb,23,14-May-20
py,0,14-May-20
rj,65,14-May-20
sk,0,14-May-20
tg,13,14-May-20
tn,65,14-May-20
tr,27,14-May-20
tt,1594,14-May-20
un,0,14-May-20
up,107,14-May-20
ut,4,14-May-20
wb,66,14-May-20
an,0,14-May-20
ap,1,14-May-20
ar,0,14-May-20
as,0,14-May-20
br,0,14-May-20
ch,0,14-May-20
ct,0,14-May-20
dd,0,14-May-20
dl,9,14-May-20
dn,0,14-May-20
ga,0,14-May-20
gj,20,14-May-20
hp,0,14-May-20
hr,0,14-May-20
jh,0,14-May-20
jk,0,14-May-20
ka,2,14-May-20
kl,0,14-May-20
la,0,14-May-20
ld,0,14-May-20
mh,44,14-May-20
ml,0,14-May-20
mn,0,14-May-20
mp,5,14-May-20
mz,0,14-May-20
nl,0,14-May-20
or,0,14-May-20
pb,0,14-May-20
py,0,14-May-20
rj,4,14-May-20
sk,0,14-May-20
tg,0,14-May-20
tn,2,14-May-20
tr,0,14-May-20
tt,97,14-May-20
un,0,14-May-20
up,2,14-May-20
ut,0,14-May-20
wb,8,14-May-20
an,0,15-May-20
ap,102,15-May-20
ar,0,15-May-20
as,3,15-May-20
br,34,15-May-20
ch,0,15-May-20
ct,6,15-May-20
dd,0,15-May-20
dl,425,15-May-20
dn,0,15-May-20
ga,0,15-May-20
gj,340,15-May-20
hp,2,15-May-20
hr,36,15-May-20
jh,8,15-May-20
jk,30,15-May-20
ka,69,15-May-20
kl,16,15-May-20
la,0,15-May-20
ld,0,15-May-20
mh,1576,15-May-20
ml,0,15-May-20
mn,0,15-May-20
mp,169,15-May-20
mz,0,15-May-20
nl,0,15-May-20
or,65,15-May-20
pb,-3,15-May-20
py,0,15-May-20
rj,213,15-May-20
sk,0,15-May-20
tg,40,15-May-20
tn,434,15-May-20
tr,0,15-May-20
tt,3808,15-May-20
un,0,15-May-20
up,155,15-May-20
ut,4,15-May-20
wb,84,15-May-20
an,0,15-May-20
ap,60,15-May-20
ar,0,15-May-20
as,1,15-May-20
br,28,15-May-20
ch,3,15-May-20
ct,0,15-May-20
dd,0,15-May-20
dl,473,15-May-20
dn,0,15-May-20
ga,0,15-May-20
gj,282,15-May-20
hp,0,15-May-20
hr,25,15-May-20
jh,10,15-May-20
jk,28,15-May-20
ka,20,15-May-20
kl,0,15-May-20
la,2,15-May-20
ld,0,15-May-20
mh,475,15-May-20
ml,0,15-May-20
mn,0,15-May-20
mp,112,15-May-20
mz,0,15-May-20
nl,0,15-May-20
or,8,15-May-20
pb,82,15-May-20
py,0,15-May-20
rj,91,15-May-20
sk,0,15-May-20
tg,7,15-May-20
tn,359,15-May-20
tr,13,15-May-20
tt,2234,15-May-20
un,0,15-May-20
up,93,15-May-20
ut,1,15-May-20
wb,61,15-May-20
an,0,15-May-20
ap,0,15-May-20
ar,0,15-May-20
as,0,15-May-20
br,0,15-May-20
ch,0,15-May-20
ct,0,15-May-20
dd,0,15-May-20
dl,8,15-May-20
dn,0,15-May-20
ga,0,15-May-20
gj,20,15-May-20
hp,0,15-May-20
hr,2,15-May-20
jh,0,15-May-20
jk,0,15-May-20
ka,1,15-May-20
kl,0,15-May-20
la,0,15-May-20
ld,0,15-May-20
mh,49,15-May-20
ml,0,15-May-20
mn,0,15-May-20
mp,2,15-May-20
mz,0,15-May-20
nl,0,15-May-20
or,0,15-May-20
pb,0,15-May-20
py,0,15-May-20
rj,0,15-May-20
sk,0,15-May-20
tg,0,15-May-20
tn,5,15-May-20
tr,0,15-May-20
tt,104,15-May-20
un,0,15-May-20
up,7,15-May-20
ut,0,15-May-20
wb,10,15-May-20
an,0,16-May-20
ap,48,16-May-20
ar,0,16-May-20
as,3,16-May-20
br,145,16-May-20
ch,0,16-May-20
ct,1,16-May-20
dd,0,16-May-20
dl,438,16-May-20
dn,0,16-May-20
ga,5,16-May-20
gj,1057,16-May-20
hp,2,16-May-20
hr,33,16-May-20
jh,6,16-May-20
jk,108,16-May-20
ka,36,16-May-20
kl,11,16-May-20
la,0,16-May-20
ld,0,16-May-20
mh,1606,16-May-20
ml,0,16-May-20
mn,4,16-May-20
mp,195,16-May-20
mz,0,16-May-20
nl,0,16-May-20
or,0,16-May-20
pb,14,16-May-20
py,1,16-May-20
rj,213,16-May-20
sk,0,16-May-20
tg,55,16-May-20
tn,477,16-May-20
tr,11,16-May-20
tt,4794,16-May-20
un,0,16-May-20
up,201,16-May-20
ut,9,16-May-20
wb,115,16-May-20
an,0,16-May-20
ap,101,16-May-20
ar,0,16-May-20
as,0,16-May-20
br,33,16-May-20
ch,11,16-May-20
ct,2,16-May-20
dd,0,16-May-20
dl,408,16-May-20
dn,0,16-May-20
ga,0,16-May-20
gj,273,16-May-20
hp,4,16-May-20
hr,50,16-May-20
jh,16,16-May-20
jk,29,16-May-20
ka,16,16-May-20
kl,4,16-May-20
la,0,16-May-20
ld,0,16-May-20
mh,524,16-May-20
ml,0,16-May-20
mn,0,16-May-20
mp,32,16-May-20
mz,0,16-May-20
nl,0,16-May-20
or,30,16-May-20
pb,952,16-May-20
py,0,16-May-20
rj,215,16-May-20
sk,0,16-May-20
tg,12,16-May-20
tn,939,16-May-20
tr,22,16-May-20
tt,4012,16-May-20
un,0,16-May-20
up,276,16-May-20
ut,0,16-May-20
wb,63,16-May-20
an,0,16-May-20
ap,1,16-May-20
ar,0,16-May-20
as,0,16-May-20
br,1,16-May-20
ch,0,16-May-20
ct,0,16-May-20
dd,0,16-May-20
dl,6,16-May-20
dn,0,16-May-20
ga,0,16-May-20
gj,19,16-May-20
hp,0,16-May-20
hr,0,16-May-20
jh,0,16-May-20
jk,1,16-May-20
ka,0,16-May-20
kl,0,16-May-20
la,0,16-May-20
ld,0,16-May-20
mh,67,16-May-20
ml,0,16-May-20
mn,0,16-May-20
mp,4,16-May-20
mz,0,16-May-20
nl,0,16-May-20
or,0,16-May-20
pb,0,16-May-20
py,0,16-May-20
rj,1,16-May-20
sk,0,16-May-20
tg,0,16-May-20
tn,4,16-May-20
tr,0,16-May-20
tt,120,16-May-20
un,0,16-May-20
up,9,16-May-20
ut,0,16-May-20
wb,7,16-May-20
an,0,17-May-20
ap,25,17-May-20
ar,0,17-May-20
as,8,17-May-20
br,142,17-May-20
ch,0,17-May-20
ct,18,17-May-20
dd,0,17-May-20
dl,422,17-May-20
dn,0,17-May-20
ga,9,17-May-20
gj,391,17-May-20
hp,2,17-May-20
hr,23,17-May-20
jh,6,17-May-20
jk,62,17-May-20
ka,55,17-May-20
kl,14,17-May-20
la,0,17-May-20
ld,0,17-May-20
mh,2347,17-May-20
ml,0,17-May-20
mn,0,17-May-20
mp,187,17-May-20
mz,0,17-May-20
nl,0,17-May-20
or,91,17-May-20
pb,18,17-May-20
py,0,17-May-20
rj,242,17-May-20
sk,0,17-May-20
tg,42,17-May-20
tn,639,17-May-20
tr,-2,17-May-20
tt,5049,17-May-20
un,0,17-May-20
up,206,17-May-20
ut,1,17-May-20
wb,101,17-May-20
an,0,17-May-20
ap,103,17-May-20
ar,0,17-May-20
as,1,17-May-20
br,0,17-May-20
ch,0,17-May-20
ct,1,17-May-20
dd,0,17-May-20
dl,276,17-May-20
dn,0,17-May-20
ga,0,17-May-20
gj,191,17-May-20
hp,1,17-May-20
hr,48,17-May-20
jh,0,17-May-20
jk,33,17-May-20
ka,13,17-May-20
kl,0,17-May-20
la,0,17-May-20
ld,0,17-May-20
mh,600,17-May-20
ml,0,17-May-20
mn,0,17-May-20
mp,88,17-May-20
mz,0,17-May-20
nl,0,17-May-20
or,24,17-May-20
pb,109,17-May-20
py,0,17-May-20
rj,111,17-May-20
sk,0,17-May-20
tg,21,17-May-20
tn,634,17-May-20
tr,21,17-May-20
tt,2538,17-May-20
un,0,17-May-20
up,195,17-May-20
ut,1,17-May-20
wb,67,17-May-20
an,0,17-May-20
ap,1,17-May-20
ar,0,17-May-20
as,0,17-May-20
br,0,17-May-20
ch,0,17-May-20
ct,0,17-May-20
dd,0,17-May-20
dl,19,17-May-20
dn,0,17-May-20
ga,0,17-May-20
gj,34,17-May-20
hp,0,17-May-20
hr,1,17-May-20
jh,0,17-May-20
jk,1,17-May-20
ka,1,17-May-20
kl,0,17-May-20
la,0,17-May-20
ld,0,17-May-20
mh,63,17-May-20
ml,0,17-May-20
mn,0,17-May-20
mp,5,17-May-20
mz,0,17-May-20
nl,0,17-May-20
or,1,17-May-20
pb,3,17-May-20
py,0,17-May-20
rj,5,17-May-20
sk,0,17-May-20
tg,0,17-May-20
tn,4,17-May-20
tr,0,17-May-20
tt,152,17-May-20
un,0,17-May-20
up,8,17-May-20
ut,0,17-May-20
wb,6,17-May-20
an,0,18-May-20
ap,52,18-May-20
ar,0,18-May-20
as,15,18-May-20
br,103,18-May-20
ch,5,18-May-20
ct,10,18-May-20
dd,0,18-May-20
dl,299,18-May-20
dn,0,18-May-20
ga,9,18-May-20
gj,366,18-May-20
hp,10,18-May-20
hr,18,18-May-20
jh,5,18-May-20
jk,106,18-May-20
ka,99,18-May-20
kl,29,18-May-20
la,0,18-May-20
ld,0,18-May-20
mh,2005,18-May-20
ml,0,18-May-20
mn,0,18-May-20
mp,259,18-May-20
mz,0,18-May-20
nl,0,18-May-20
or,48,18-May-20
pb,16,18-May-20
py,0,18-May-20
rj,305,18-May-20
sk,0,18-May-20
tg,41,18-May-20
tn,536,18-May-20
tr,0,18-May-20
tt,4628,18-May-20
un,0,18-May-20
up,141,18-May-20
ut,4,18-May-20
wb,147,18-May-20
an,0,18-May-20
ap,96,18-May-20
ar,0,18-May-20
as,0,18-May-20
br,44,18-May-20
ch,3,18-May-20
ct,0,18-May-20
dd,0,18-May-20
dl,283,18-May-20
dn,0,18-May-20
ga,0,18-May-20
gj,305,18-May-20
hp,2,18-May-20
hr,36,18-May-20
jh,14,18-May-20
jk,34,18-May-20
ka,21,18-May-20
kl,0,18-May-20
la,19,18-May-20
ld,0,18-May-20
mh,749,18-May-20
ml,1,18-May-20
mn,0,18-May-20
mp,32,18-May-20
mz,0,18-May-20
nl,0,18-May-20
or,57,18-May-20
pb,181,18-May-20
py,0,18-May-20
rj,163,18-May-20
sk,0,18-May-20
tg,10,18-May-20
tn,234,18-May-20
tr,4,18-May-20
tt,2482,18-May-20
un,0,18-May-20
up,147,18-May-20
ut,0,18-May-20
wb,47,18-May-20
an,0,18-May-20
ap,0,18-May-20
ar,0,18-May-20
as,2,18-May-20
br,1,18-May-20
ch,0,18-May-20
ct,0,18-May-20
dd,0,18-May-20
dl,12,18-May-20
dn,0,18-May-20
ga,0,18-May-20
gj,35,18-May-20
hp,0,18-May-20
hr,0,18-May-20
jh,0,18-May-20
jk,2,18-May-20
ka,0,18-May-20
kl,0,18-May-20
la,0,18-May-20
ld,0,18-May-20
mh,51,18-May-20
ml,0,18-May-20
mn,0,18-May-20
mp,4,18-May-20
mz,0,18-May-20
nl,0,18-May-20
or,0,18-May-20
pb,2,18-May-20
py,0,18-May-20
rj,7,18-May-20
sk,0,18-May-20
tg,0,18-May-20
tn,3,18-May-20
tr,0,18-May-20
tt,131,18-May-20
un,0,18-May-20
up,6,18-May-20
ut,0,18-May-20
wb,6,18-May-20
an,0,19-May-20
ap,57,19-May-20
ar,0,19-May-20
as,42,19-May-20
br,96,19-May-20
ch,3,19-May-20
ct,5,19-May-20
dd,0,19-May-20
dl,500,19-May-20
dn,0,19-May-20
ga,8,19-May-20
gj,395,19-May-20
hp,2,19-May-20
hr,36,19-May-20
jh,20,19-May-20
jk,28,19-May-20
ka,149,19-May-20
kl,12,19-May-20
la,0,19-May-20
ld,0,19-May-20
mh,2078,19-May-20
ml,0,19-May-20
mn,2,19-May-20
mp,229,19-May-20
mz,0,19-May-20
nl,0,19-May-20
or,102,19-May-20
pb,22,19-May-20
py,5,19-May-20
rj,338,19-May-20
sk,0,19-May-20
tg,42,19-May-20
tn,688,19-May-20
tr,8,19-May-20
tt,6154,19-May-20
un,814,19-May-20
up,321,19-May-20
ut,15,19-May-20
wb,137,19-May-20
an,0,19-May-20
ap,69,19-May-20
ar,0,19-May-20
as,0,19-May-20
br,0,19-May-20
ch,3,19-May-20
ct,0,19-May-20
dd,0,19-May-20
dl,265,19-May-20
dn,0,19-May-20
ga,0,19-May-20
gj,239,19-May-20
hp,5,19-May-20
hr,29,19-May-20
jh,0,19-May-20
jk,38,19-May-20
ka,13,19-May-20
kl,0,19-May-20
la,0,19-May-20
ld,0,19-May-20
mh,1202,19-May-20
ml,0,19-May-20
mn,0,19-May-20
mp,196,19-May-20
mz,0,19-May-20
nl,0,19-May-20
or,30,19-May-20
pb,95,19-May-20
py,1,19-May-20
rj,119,19-May-20
sk,0,19-May-20
tg,9,19-May-20
tn,489,19-May-20
tr,27,19-May-20
tt,3032,19-May-20
un,0,19-May-20
up,135,19-May-20
ut,0,19-May-20
wb,68,19-May-20
an,0,19-May-20
ap,2,19-May-20
ar,0,19-May-20
as,0,19-May-20
br,0,19-May-20
ch,0,19-May-20
ct,0,19-May-20
dd,0,19-May-20
dl,6,19-May-20
dn,0,19-May-20
ga,0,19-May-20
gj,25,19-May-20
hp,1,19-May-20
hr,0,19-May-20
jh,0,19-May-20
jk,2,19-May-20
ka,3,19-May-20
kl,0,19-May-20
la,0,19-May-20
ld,0,19-May-20
mh,76,19-May-20
ml,0,19-May-20
mn,0,19-May-20
mp,6,19-May-20
mz,0,19-May-20
nl,0,19-May-20
or,1,19-May-20
pb,1,19-May-20
py,0,19-May-20
rj,5,19-May-20
sk,0,19-May-20
tg,4,19-May-20
tn,3,19-May-20
tr,0,19-May-20
tt,146,19-May-20
un,0,19-May-20
up,5,19-May-20
ut,0,19-May-20
wb,6,19-May-20
an,0,20-May-20
ap,71,20-May-20
ar,0,20-May-20
as,31,20-May-20
br,257,20-May-20
ch,3,20-May-20
ct,14,20-May-20
dd,0,20-May-20
dl,534,20-May-20
dn,0,20-May-20
ga,4,20-May-20
gj,398,20-May-20
hp,18,20-May-20
hr,29,20-May-20
jh,42,20-May-20
jk,73,20-May-20
ka,67,20-May-20
kl,24,20-May-20
la,1,20-May-20
ld,0,20-May-20
mh,2161,20-May-20
ml,1,20-May-20
mn,16,20-May-20
mp,270,20-May-20
mz,0,20-May-20
nl,0,20-May-20
or,74,20-May-20
pb,3,20-May-20
py,1,20-May-20
rj,170,20-May-20
sk,0,20-May-20
tg,27,20-May-20
tn,743,20-May-20
tr,0,20-May-20
tt,5720,20-May-20
un,282,20-May-20
up,249,20-May-20
ut,15,20-May-20
wb,142,20-May-20
an,0,20-May-20
ap,43,20-May-20
ar,0,20-May-20
as,7,20-May-20
br,54,20-May-20
ch,79,20-May-20
ct,0,20-May-20
dd,0,20-May-20
dl,442,20-May-20
dn,0,20-May-20
ga,0,20-May-20
gj,176,20-May-20
hp,3,20-May-20
hr,21,20-May-20
jh,2,20-May-20
jk,31,20-May-20
ka,13,20-May-20
kl,5,20-May-20
la,0,20-May-20
ld,0,20-May-20
mh,679,20-May-20
ml,0,20-May-20
mn,0,20-May-20
mp,103,20-May-20
mz,0,20-May-20
nl,0,20-May-20
or,36,20-May-20
pb,152,20-May-20
py,0,20-May-20
rj,67,20-May-20
sk,0,20-May-20
tg,2,20-May-20
tn,987,20-May-20
tr,0,20-May-20
tt,3113,20-May-20
un,0,20-May-20
up,148,20-May-20
ut,1,20-May-20
wb,62,20-May-20
an,0,20-May-20
ap,1,20-May-20
ar,0,20-May-20
as,0,20-May-20
br,0,20-May-20
ch,0,20-May-20
ct,0,20-May-20
dd,0,20-May-20
dl,10,20-May-20
dn,0,20-May-20
ga,0,20-May-20
gj,30,20-May-20
hp,0,20-May-20
hr,0,20-May-20
jh,0,20-May-20
jk,1,20-May-20
ka,1,20-May-20
kl,0,20-May-20
la,0,20-May-20
ld,0,20-May-20
mh,65,20-May-20
ml,0,20-May-20
mn,0,20-May-20
mp,9,20-May-20
mz,0,20-May-20
nl,0,20-May-20
or,1,20-May-20
pb,0,20-May-20
py,0,20-May-20
rj,4,20-May-20
sk,0,20-May-20
tg,2,20-May-20
tn,3,20-May-20
tr,0,20-May-20
tt,134,20-May-20
un,0,20-May-20
up,4,20-May-20
ut,0,20-May-20
wb,3,20-May-20
an,0,21-May-20
ap,45,21-May-20
ar,0,21-May-20
as,22,21-May-20
br,211,21-May-20
ch,16,21-May-20
ct,14,21-May-20
dd,0,21-May-20
dl,571,21-May-20
dn,0,21-May-20
ga,2,21-May-20
gj,371,21-May-20
hp,42,21-May-20
hr,37,21-May-20
jh,13,21-May-20
jk,59,21-May-20
ka,143,21-May-20
kl,24,21-May-20
la,0,21-May-20
ld,0,21-May-20
mh,2345,21-May-20
ml,0,21-May-20
mn,0,21-May-20
mp,246,21-May-20
mz,0,21-May-20
nl,0,21-May-20
or,51,21-May-20
pb,23,21-May-20
py,0,21-May-20
rj,212,21-May-20
sk,0,21-May-20
tg,38,21-May-20
tn,776,21-May-20
tr,2,21-May-20
tt,6023,21-May-20
un,307,21-May-20
up,340,21-May-20
ut,19,21-May-20
wb,94,21-May-20
an,0,21-May-20
ap,41,21-May-20
ar,0,21-May-20
as,6,21-May-20
br,0,21-May-20
ch,42,21-May-20
ct,0,21-May-20
dd,0,21-May-20
dl,375,21-May-20
dn,0,21-May-20
ga,0,21-May-20
gj,269,21-May-20
hp,5,21-May-20
hr,33,21-May-20
jh,7,21-May-20
jk,6,21-May-20
ka,15,21-May-20
kl,8,21-May-20
la,0,21-May-20
ld,0,21-May-20
mh,1408,21-May-20
ml,0,21-May-20
mn,0,21-May-20
mp,110,21-May-20
mz,0,21-May-20
nl,0,21-May-20
or,50,21-May-20
